VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
EVIEHO60,Males at age 60,EVIDUREV,Years,GBR,United Kingdom,2017,2017,22.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,GBR,United Kingdom,2018,2018,22.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,GBR,United Kingdom,2019,2019,23.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,GBR,United Kingdom,2020,2020,22.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2010,2010,18.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2011,2011,18.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2012,2012,18.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2013,2013,18.4,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2014,2014,18.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2015,2015,18.4,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2016,2016,18.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2017,2017,18.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2018,2018,18.7,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2019,2019,19.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,GBR,United Kingdom,2020,2020,18.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2010,2010,8.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2011,2011,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2012,2012,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2013,2013,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2014,2014,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2015,2015,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2016,2016,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2017,2017,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2018,2018,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2019,2019,8.6,,
EVIEHO80,Males at age 80,EVIDUREV,Years,GBR,United Kingdom,2020,2020,7.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2010,2010,80.4,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2011,2011,80.7,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2012,2012,80.8,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2013,2013,80.9,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2014,2014,81.1,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2015,2015,80.9,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2016,2016,81.0,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2017,2017,81.1,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2018,2018,81.1,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2019,2019,81.4,E,Estimated value
EVIETOTA,Total population at birth,EVIDUREV,Years,GBR,United Kingdom,2020,2020,80.4,E,Estimated value
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2010,2010,81.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2011,2011,81.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2012,2012,81.2,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2013,2013,81.2,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2014,2014,81.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2015,2015,81.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2016,2016,81.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2017,2017,81.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2018,2018,81.2,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2019,2019,81.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2020,2020,79.9,,
EVIEFE00,Females at birth,EVIDUREV,Years,USA,United States,2021,2021,79.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2010,2010,42.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2011,2011,42.5,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2012,2012,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2013,2013,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2014,2014,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2015,2015,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2016,2016,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2017,2017,42.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2018,2018,42.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2019,2019,42.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,USA,United States,2020,2020,41.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2010,2010,24.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2011,2011,24.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2012,2012,24.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2013,2013,24.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2014,2014,24.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2015,2015,24.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2016,2016,24.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2017,2017,24.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2018,2018,24.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2019,2019,24.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,USA,United States,2020,2020,23.8,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2010,2010,20.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2011,2011,20.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2012,2012,20.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2013,2013,20.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2014,2014,20.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2015,2015,20.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2016,2016,20.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2017,2017,20.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2018,2018,20.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2019,2019,20.8,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2020,2020,19.8,,
EVIEFE65,Females at age 65,EVIDUREV,Years,USA,United States,2021,2021,19.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2010,2010,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2011,2011,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2012,2012,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2013,2013,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2014,2014,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2015,2015,9.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2016,2016,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2017,2017,9.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2018,2018,9.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2019,2019,9.9,,
EVIEFE80,Females at age 80,EVIDUREV,Years,USA,United States,2020,2020,9.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2010,2010,76.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2011,2011,76.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2012,2012,76.4,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2013,2013,76.4,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2014,2014,76.5,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2015,2015,76.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2016,2016,76.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2017,2017,76.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2018,2018,76.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2019,2019,76.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2020,2020,74.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,USA,United States,2021,2021,73.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2010,2010,38.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2011,2011,38.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2012,2012,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2013,2013,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2014,2014,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2015,2015,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2016,2016,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2017,2017,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2018,2018,38.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2019,2019,38.8,,
EVIEHO40,Males at age 40,EVIDUREV,Years,USA,United States,2020,2020,37.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2010,2010,21.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2011,2011,21.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2012,2012,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2013,2013,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2014,2014,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2015,2015,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2016,2016,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2017,2017,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2018,2018,21.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2019,2019,21.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,USA,United States,2020,2020,20.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2010,2010,17.7,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2011,2011,17.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2012,2012,17.9,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2013,2013,17.9,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2014,2014,18.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2015,2015,18.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2016,2016,18.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2017,2017,18.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2018,2018,18.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2019,2019,18.2,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2020,2020,17.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,USA,United States,2021,2021,17.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2010,2010,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2011,2011,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2012,2012,8.3,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2013,2013,8.3,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2014,2014,8.3,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2015,2015,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2016,2016,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2017,2017,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2018,2018,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2019,2019,8.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,USA,United States,2020,2020,7.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2010,2010,78.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2011,2011,78.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2012,2012,78.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2013,2013,78.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2014,2014,78.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2015,2015,78.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2016,2016,78.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2017,2017,78.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2018,2018,78.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2019,2019,78.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2020,2020,77.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,USA,United States,2021,2021,76.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2010,2010,76.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2011,2011,76.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2012,2012,76.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2013,2013,76.9,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2014,2014,77.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2015,2015,77.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2016,2016,77.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2017,2017,77.8,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2018,2018,78.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2019,2019,78.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2020,2020,78.5,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2021,2021,77.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,BRA,Brazil,2022,2022,76.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2010,2010,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2011,2011,40.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2012,2012,40.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2013,2013,41.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2014,2014,41.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2015,2015,41.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2016,2016,41.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2017,2017,41.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2018,2018,42.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2019,2019,42.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2020,2020,42.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,BRA,Brazil,2021,2021,42.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2010,2010,23.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2011,2011,22.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2012,2012,23.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2013,2013,23.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2014,2014,23.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2015,2015,23.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2016,2016,24.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2017,2017,24.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2018,2018,24.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2019,2019,24.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2020,2020,24.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,BRA,Brazil,2021,2021,24.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2010,2010,19.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2011,2011,18.9,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2012,2012,19.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2013,2013,19.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2014,2014,19.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2015,2015,19.8,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2016,2016,20.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2017,2017,20.1,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2018,2018,20.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2019,2019,20.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2020,2020,20.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,BRA,Brazil,2021,2021,20.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2010,2010,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2011,2011,9.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2012,2012,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2013,2013,9.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2014,2014,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2015,2015,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2016,2016,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2017,2017,10.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2018,2018,10.4,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2019,2019,10.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2020,2020,10.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,BRA,Brazil,2021,2021,10.6,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2010,2010,69.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2011,2011,69.8,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2012,2012,70.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2013,2013,70.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2014,2014,70.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2015,2015,71.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2016,2016,71.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2017,2017,71.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2018,2018,71.6,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2019,2019,72.0,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2020,2020,72.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2021,2021,70.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,BRA,Brazil,2022,2022,69.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2010,2010,35.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2011,2011,35.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2012,2012,35.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2013,2013,35.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2014,2014,36.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2015,2015,36.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2016,2016,36.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2017,2017,36.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2018,2018,36.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2019,2019,37.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2020,2020,37.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,BRA,Brazil,2021,2021,37.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2010,2010,19.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2011,2011,19.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2012,2012,19.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2013,2013,19.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2014,2014,20.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2015,2015,20.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2016,2016,20.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2017,2017,20.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2018,2018,20.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2019,2019,20.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2020,2020,20.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BRA,Brazil,2021,2021,21.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2010,2010,16.4,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2011,2011,16.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2012,2012,16.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2013,2013,16.4,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2014,2014,16.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2015,2015,16.7,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2016,2016,16.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2017,2017,16.9,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2018,2018,17.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2019,2019,17.2,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2020,2020,17.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,BRA,Brazil,2021,2021,17.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2010,2010,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2011,2011,8.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2012,2012,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2013,2013,8.3,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2014,2014,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2015,2015,8.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2016,2016,8.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2017,2017,8.6,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2018,2018,8.6,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2019,2019,8.7,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2020,2020,8.7,,
EVIEHO80,Males at age 80,EVIDUREV,Years,BRA,Brazil,2021,2021,8.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2010,2010,72.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2011,2011,73.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2012,2012,73.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2013,2013,73.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2014,2014,73.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2015,2015,74.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2016,2016,74.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2017,2017,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2018,2018,74.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2019,2019,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2020,2020,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2021,2021,74.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BRA,Brazil,2022,2022,72.8,,
EVIEFE00,Females at birth,EVIDUREV,Years,CHL,Chile,2010,2010,81.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,CHL,Chile,2011,2011,81.9,,
EVIEFE00,Females at birth,EVIDUREV,Years,CHL,Chile,2012,2012,82.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,CHL,Chile,2013,2013,82.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,CHL,Chile,2014,2014,82.5,,
